Lat,Lon,Pop Density,Intersections,Pedways,Bikeways,POIs,Transit,WalkScore
40.682,-73.9085,50444.44,230.46,2746.38,2.55,319.58,247.01,88
40.7827,-73.9579,94958.33,188.44,2403.88,31.83,1045.33,141.33,99
40.8173,-73.8068,14497.38,91.67,123.5,5.09,25.46,20.37,52
40.8609,-73.8445,26658.54,322.13,1739.25,44.56,103.13,94.22,82
40.632,-73.9652,26852.94,247.01,2619.05,56.02,495.29,157.88,90
40.6499,-73.8807,37345.68,169.34,1589.0,35.65,56.02,61.12,69
40.8722,-73.9159,38.25,103.13,968.94,28.01,145.15,50.93,87
40.6438,-73.903,24068.97,150.24,2542.66,0,85.31,154.06,82
40.8491,-73.8762,21.96,133.69,1026.23,47.11,164.25,90.4,53
40.7094,-73.857,13216.42,240.64,1580.09,2.55,198.63,106.95,89
40.7179,-73.8104,28726.42,286.48,2528.65,39.47,216.45,126.05,84
40.6785,-73.8667,78925.37,266.11,3053.23,7.64,68.75,170.61,88
40.6918,-73.8154,37083.33,253.37,2307.11,0,175.71,175.71,88
40.731,-73.7339,23525.55,197.35,457.09,14.01,146.42,64.94,76
40.8371,-73.8886,71681.82,178.25,1629.75,109.5,157.88,127.32,82
40.6755,-73.7889,28782.61,287.75,2453.53,1.27,110.77,95.49,78
40.8961,-73.907,8226.77,56.02,283.93,24.19,112.05,15.28,61
40.7347,-73.7278,3172.84,197.35,365.42,21.65,95.49,43.29,60
40.554,-74.142,9434.85,299.21,1207.03,0,1737.97,22.92,71
40.7361,-73.848,30043.86,283.93,1804.18,28.01,244.46,77.67,84
40.7902,-73.8775,5459.88,0,120.96,0,31.83,2.55,0
40.7452,-73.8928,70857.14,300.48,2408.97,38.2,620.07,203.72,92
40.5949,-73.7689,18222.22,164.25,420.17,8.91,28.01,49.66,46
40.755,-73.7673,16427.54,217.72,1540.62,21.65,201.17,71.3,92
40.5876,-73.9889,28379.31,171.89,1440.03,7.64,169.34,101.86,81
40.725,-73.9428,52500.0,234.28,2770.57,34.38,1396.74,104.41,90
40.7516,-73.9774,78985.07,356.51,3477.22,38.2,2198.88,362.87,99
40.7697,-73.8308,55108.11,170.61,1569.9,6.37,219.0,62.39,92
40.5892,-73.9605,31630.77,308.12,2566.85,39.47,541.13,141.33,95
40.5844,-73.8926,6.52,20.37,157.88,12.73,29.28,3.82,8
40.6532,-73.96,118545.45,136.24,1867.84,34.38,635.35,155.34,96
40.6772,-73.9729,51057.14,234.28,2887.71,106.95,1471.86,178.25,99
40.7008,-73.8066,18923.81,259.74,2754.02,5.09,637.89,328.5,96
40.7422,-73.7399,106.71,59.84,207.54,35.65,101.86,38.2,38
40.6623,-73.7727,10393.88,303.03,1619.56,0,87.85,78.94,69
40.5594,-74.1215,5645.24,314.49,1084.8,20.37,1893.31,35.65,64
40.6129,-74.0809,19138.46,273.75,1040.24,3.82,788.14,29.28,38
